query	target	evalue	pident	bitscore	qlen	qstart	qend	slen	sstart	send	qcov	scov	bidir_cov_min	reaches_end	q_specificity	s_specificity	q_source	s_source	specificity_match	source_pair	pident_frac
KPN_B11_PHAGE013_M_PROTEIN_11	1664_74	0.000362	30.952	37.4	913	212	286	777	125	208	0.08214676889375684	0.10810810810810811	0.08214676889375684	False	KL3	KL12	prediction	prophage_notproduced	False	other	0.30952
BBF66867_1_KN3	REC_028_PROTEIN_295_KL51	0.000357	30.986	37.4	792	267	337	809	95	160	0.08964646464646464	0.0815822002472188	0.0815822002472188	False	KN3	KL51	virulent	virulent	False	virulent-virulent	0.30986
QDF14644_1_K47	1231_45	0.000348	45.714	37.4	793	295	329	602	93	127	0.044136191677175286	0.05813953488372093	0.044136191677175286	False	KL47	KL169	virulent	prophage_notproduced	False	prophage_notproduced	0.45714
1664_74	UCR74082_1_K7	0.000354	30.233	37.4	777	138	257	1180	426	545	0.15444015444015444	0.1016949152542373	0.1016949152542373	False	KL12	KL7	prophage_notproduced	virulent	False	prophage_notproduced	0.30233
1231_45	ALT58497_1_K47	0.000269	45.714	37.4	602	93	127	793	295	329	0.05813953488372093	0.044136191677175286	0.044136191677175286	False	KL169	KL47	prophage_notproduced	virulent	False	prophage_notproduced	0.45714
1668_49	1057_41	0.000259	42.857	37.4	702	10	51	578	12	53	0.05982905982905983	0.0726643598615917	0.05982905982905983	False	KL2	KL25	prophage_notproduced	prophage_notproduced	False	other	0.42857
QTP95996_1_K13/K2	391_03	0.000349	28.226	37.4	907	183	300	736	147	264	0.13009922822491732	0.16032608695652173	0.13009922822491732	False	KL13/K2	KL3	virulent	prophage	False	prophage-virulent	0.28226
KPN_B6_PHAGE307_M_PROTEIN_10	1091_44	0.000312	33.333	37.4	736	149	227	880	204	280	0.10733695652173914	0.0875	0.0875	False	KL3	KL64	prediction	prophage	False	prediction	0.33332999999999996
KPN_B6_PHAGE307_M_PROTEIN_10	KPN_B20_PHAGE487_M_PROTEIN_8	0.000329	33.333	37.4	736	149	227	880	204	280	0.10733695652173914	0.0875	0.0875	False	KL3	KL64	prediction	prediction	False	other	0.33332999999999996
1248_57	876_57	0.000331	31.081	37.4	704	78	148	850	228	296	0.10085227272727272	0.0811764705882353	0.0811764705882353	False	KL23	KL28	prophage	prophage_notproduced	False	prophage_notproduced	0.31081
391_03	UPW42726_1_K2	0.000314	28.226	37.4	736	147	264	907	183	300	0.16032608695652173	0.13009922822491732	0.13009922822491732	False	KL3	KL2	prophage	virulent	False	prophage-virulent	0.28226
ALT58497_1_K47	BAN78446_1_KN2	0.000408	30.769	37.4	793	199	288	1245	108	193	0.11349306431273644	0.06907630522088354	0.06907630522088354	False	KL47	KN2	virulent	virulent	False	virulent-virulent	0.30768999999999996
321_71	1409_59	0.000259	30.769	37.4	690	78	152	852	228	300	0.10869565217391304	0.08568075117370892	0.08568075117370892	False	KL127	KL23	prophage_notproduced	prophage	False	prophage_notproduced	0.30768999999999996
UCR74082_1_K7	APZ82847_1_K8	0.000512	36.364	37.4	1180	247	331	749	170	254	0.07203389830508475	0.11348464619492657	0.07203389830508475	False	KL7	KL8	virulent	virulent	False	virulent-virulent	0.36363999999999996
ATS92567_1_K2	KPN_B7_PHAGE164_M_PROTEIN_57	0.000305	30.137	37.4	668	83	150	803	223	293	0.10179640718562874	0.08841843088418432	0.08841843088418432	False	KL2	KL25	virulent	prediction	False	prediction	0.30137
UCR74083_1_K27	APZ82847_1_K8	0.000639	35.714	37.4	1294	106	212	749	197	301	0.08268933539412673	0.14018691588785046	0.08268933539412673	False	KL27	KL8	virulent	virulent	False	virulent-virulent	0.35714
1406_54	KPN_B2_PHAGE139_M_PROTEIN_9	0.000274	28.346	37.4	695	7	99	1258	10	136	0.13381294964028778	0.10095389507154214	0.10095389507154214	False	KL28	KL38	prophage_notproduced	prediction	False	other	0.28346
KPN_B13_PHAGE067_M_PROTEIN_74	UPW42650_1_K2	0.000273	30.476	37.4	698	153	257	763	207	299	0.1504297994269341	0.1218872870249017	0.1218872870249017	False	KL28	KL2	prediction	virulent	False	prediction	0.30476
KPN_B11_PHAGE329_M_PROTEIN_7	YP_009153203_1_K30/K69	0.000695	34.694	37.0	1050	290	338	767	249	297	0.04666666666666667	0.06388526727509779	0.04666666666666667	False	KL64	KL30/K69	prediction	virulent	False	prediction	0.34694
876_57	1441_47	0.000414	31.081	37.0	850	228	296	704	78	148	0.0811764705882353	0.10085227272727272	0.0811764705882353	False	KL28	KL23	prophage_notproduced	prophage	False	prophage_notproduced	0.31081
321_71	KVV_B1_PHAGE226_M_PROTEIN_38	0.000283	33.333	37.0	690	90	162	466	76	143	0.10579710144927536	0.1459227467811159	0.10579710144927536	False	KL127	KL127	prophage_notproduced	prediction	True	other	0.33332999999999996
ALT58497_1_K47	QOI68577_1_K23	0.000451	31.579	37.0	793	253	328	555	1	59	0.09583858764186633	0.1063063063063063	0.09583858764186633	False	KL47	KL23	virulent	virulent	False	virulent-virulent	0.31579
1190_71	617_77	0.000369	28.346	37.0	695	7	99	1258	10	136	0.13381294964028778	0.10095389507154214	0.10095389507154214	False	KL28	KL38	prophage_notproduced	prophage	False	prophage_notproduced	0.28346
YP_009153201_1_K1	APZ82848_1_K5	0.000492	40.0	37.0	888	611	649	684	352	396	0.04391891891891892	0.06578947368421052	0.04391891891891892	False	KL1	KL5	virulent	virulent	False	virulent-virulent	0.4
1096_14	WNO47121_1_K5	0.000247	24.752	37.0	499	1	101	857	1	99	0.20240480961923848	0.11551925320886815	0.11551925320886815	False	KL64	KL5	prophage_notproduced	virulent	False	prophage_notproduced	0.24752
876_57	YP_009153203_1_K30/K69	0.000451	32.911	37.0	850	229	302	767	19	93	0.08705882352941176	0.09778357235984354	0.08705882352941176	False	KL28	KL30/K69	prophage_notproduced	virulent	False	prophage_notproduced	0.32911
KPN_B14_PHAGE090_M_PROTEIN_50	1723_62	0.000428	26.531	37.0	803	234	324	629	1	96	0.1133250311332503	0.15262321144674085	0.1133250311332503	False	KL24	KL60	prediction	prophage_notproduced	False	other	0.26531
1190_71	KPN_B2_PHAGE139_M_PROTEIN_9	0.000369	28.346	37.0	695	7	99	1258	10	136	0.13381294964028778	0.10095389507154214	0.10095389507154214	False	KL28	KL38	prophage_notproduced	prediction	False	other	0.28346
KPN_B13_PHAGE002_M_PROTEIN_56	QTH79846_1_K57	0.000477	40.0	37.0	967	197	251	614	5	55	0.05687693898655636	0.08306188925081433	0.05687693898655636	False	KL122	KL57	prediction	virulent	False	prediction	0.4
ATS92567_1_K2	1723_59	0.000375	30.137	37.0	668	83	150	951	224	294	0.10179640718562874	0.07465825446898001	0.07465825446898001	False	KL2	KL60	virulent	prophage	False	prophage-virulent	0.30137
876_57	1921_77	0.000458	31.081	37.0	850	228	296	701	75	145	0.0811764705882353	0.10128388017118402	0.0811764705882353	False	KL28	KL9	prophage_notproduced	prophage_notproduced	False	other	0.31081
ATS92567_1_K2	1409_59	0.000405	30.137	37.0	668	83	150	852	224	294	0.10179640718562874	0.08333333333333333	0.08333333333333333	False	KL2	KL23	virulent	prophage	False	prophage-virulent	0.30137
YP_009153203_1_K30/K69	WNO47121_1_K5	0.000467	40.0	37.0	767	245	294	857	184	232	0.0651890482398957	0.057176196032672114	0.057176196032672114	False	KL30/K69	KL5	virulent	virulent	False	virulent-virulent	0.4
0496_72	QTH79846_1_K57	0.000482	40.0	37.0	968	198	252	614	5	55	0.056818181818181816	0.08306188925081433	0.056818181818181816	False	KL122	KL57	prophage	virulent	False	prophage-virulent	0.4
1631_52	QIW88225_1_K23	0.000455	33.803	37.0	822	222	292	607	37	107	0.08637469586374696	0.11696869851729819	0.08637469586374696	False	KL10	KL23	prophage_notproduced	virulent	False	prophage_notproduced	0.33803
QDF14644_1_K47	QOI68577_1_K23	0.000444	31.579	37.0	793	253	328	555	1	59	0.09583858764186633	0.1063063063063063	0.09583858764186633	False	KL47	KL23	virulent	virulent	False	virulent-virulent	0.31579
BBF66888_1_KN4	0367_12	0.000438	27.358	37.0	850	122	204	851	146	250	0.0976470588235294	0.12338425381903642	0.0976470588235294	False	KN4	KL62	virulent	prophage	False	prophage-virulent	0.27358
BBF66888_1_KN4	0391_11	0.00044	27.358	37.0	850	122	204	839	134	238	0.0976470588235294	0.12514898688915377	0.0976470588235294	False	KN4	KL62	virulent	prophage	False	prophage-virulent	0.27358
BBF66888_1_KN4	KPN_B20_PHAGE048_M_PROTEIN_10	0.000467	27.358	37.0	850	122	204	837	132	236	0.0976470588235294	0.12544802867383512	0.0976470588235294	False	KN4	KL62	virulent	prediction	False	prediction	0.27358
ATS92567_1_K2	876_57	0.000384	30.137	37.0	668	83	150	850	224	294	0.10179640718562874	0.08352941176470588	0.08352941176470588	False	KL2	KL28	virulent	prophage_notproduced	False	prophage_notproduced	0.30137
YP_009226011_1_K63	KPN_B4_PHAGE180_M_PROTEIN_15	0.000723	34.247	36.6	883	188	257	707	129	200	0.07927519818799547	0.10183875530410184	0.07927519818799547	False	KL63	KL24	virulent	prediction	False	prediction	0.34247
APZ82768_1_K13/K2	KPN_B6_PHAGE307_M_PROTEIN_10	0.000412	29.762	36.6	577	18	98	736	166	249	0.14038128249566725	0.11413043478260869	0.11413043478260869	False	KL13/K2	KL3	virulent	prediction	False	prediction	0.29762
ATI16495_1_K57	1231_45	0.000506	34.043	36.6	721	163	252	602	85	175	0.12482662968099861	0.1511627906976744	0.12482662968099861	False	KL57	KL169	virulent	prophage_notproduced	False	prophage_notproduced	0.34043
KPN_B14_PHAGE135_M_PROTEIN_36	QIW88225_1_K23	0.000587	37.097	36.6	870	317	377	607	43	104	0.07011494252873564	0.10214168039538715	0.07011494252873564	False	KL30	KL23	prediction	virulent	False	prediction	0.37097
KPN_B6_PHAGE307_M_PROTEIN_10	REC_015_PROTEIN_54_KL2	0.000513	29.762	36.6	736	166	249	577	18	98	0.11413043478260869	0.14038128249566725	0.11413043478260869	False	KL3	KL2	prediction	virulent	False	prediction	0.29762
1538_54	ATS92567_1_K2	0.000742	32.432	36.6	900	224	295	668	83	151	0.08	0.10329341317365269	0.08	False	KL140	KL2	prophage_notproduced	virulent	False	prophage_notproduced	0.32432
UPW42726_1_K2	YP_009153197_1_K11	0.000738	34.667	36.6	907	196	267	702	104	173	0.07938257993384785	0.09971509971509972	0.07938257993384785	False	KL2	KL11	virulent	virulent	False	virulent-virulent	0.34667000000000003
REC_028_PROTEIN_295_KL51	UCR74082_1_K7	0.000697	30.189	36.6	809	3	105	1180	342	437	0.1273176761433869	0.08135593220338982	0.08135593220338982	False	KL51	KL7	virulent	virulent	False	virulent-virulent	0.30189
706_38	KQS_B1_PHAGE068_M_PROTEIN_82	0.00055	26.136	36.6	741	66	148	813	81	167	0.11201079622132254	0.1070110701107011	0.1070110701107011	False	KL2	KL127	prophage_notproduced	prediction	False	other	0.26136
1921_77	617_77	0.000482	28.346	36.6	701	7	99	1258	10	136	0.1326676176890157	0.10095389507154214	0.10095389507154214	False	KL9	KL38	prophage_notproduced	prophage	False	prophage_notproduced	0.28346
QIW88225_1_K23	QDF14644_1_K47	0.00047	35.714	36.6	607	54	104	793	267	322	0.08401976935749589	0.07061790668348046	0.07061790668348046	False	KL23	KL47	virulent	virulent	False	virulent-virulent	0.35714
1921_77	KPN_B2_PHAGE139_M_PROTEIN_9	0.000482	28.346	36.6	701	7	99	1258	10	136	0.1326676176890157	0.10095389507154214	0.10095389507154214	False	KL9	KL38	prophage_notproduced	prediction	False	other	0.28346
434_33	ATS92567_1_K2	0.000624	29.851	36.6	859	66	182	668	90	218	0.1362048894062864	0.19311377245508982	0.1362048894062864	False	KL52	KL2	prophage	virulent	False	prophage-virulent	0.29851
1723_59	YP_009153203_1_K30/K69	0.001	32.394	36.2	951	229	294	767	19	86	0.0694006309148265	0.08865710560625815	0.0694006309148265	False	KL60	KL30/K69	prophage	virulent	False	prophage-virulent	0.32394
AOZ65519_1_K57	BAN78446_1_KN2	0.001	27.152	36.2	843	197	342	1245	106	246	0.17319098457888493	0.11325301204819277	0.11325301204819277	False	KL57	KN2	virulent	virulent	False	virulent-virulent	0.27152
AOZ65519_1_K57	YP_007007686_1_K54	0.001	31.868	36.2	843	212	291	895	252	341	0.09489916963226572	0.1005586592178771	0.09489916963226572	False	KL57	KL54	virulent	virulent	False	virulent-virulent	0.31867999999999996
APZ82804_1_K30/K69	BAN78446_1_KN2	0.00079	30.0	36.2	792	197	295	1245	106	197	0.125	0.07389558232931727	0.07389558232931727	False	KL30/K69	KN2	virulent	virulent	False	virulent-virulent	0.3
YP_009797016_1_K64	184_43	0.001	25.424	36.2	1017	133	246	639	21	121	0.11209439528023599	0.15805946791862285	0.11209439528023599	False	KL64	KL111	virulent	prophage	False	prophage-virulent	0.25424
1409_59	YP_009153203_1_K30/K69	0.000748	32.394	36.2	852	229	294	767	19	86	0.07746478873239436	0.08865710560625815	0.07746478873239436	False	KL23	KL30/K69	prophage	virulent	False	prophage-virulent	0.32394
1251_37	KQS_B1_PHAGE068_M_PROTEIN_82	0.000693	28.431	36.2	677	63	156	813	78	178	0.13884785819793205	0.12423124231242312	0.12423124231242312	False	KL28	KL127	prophage	prediction	False	prediction	0.28431
666_83	UVD31996_1_K20	0.000762	27.815	36.2	773	137	277	790	93	222	0.18240620957309184	0.16455696202531644	0.16455696202531644	False	KL116	KL20	prophage_notproduced	virulent	False	prophage_notproduced	0.27815
1409_59	1190_71	0.001	31.081	36.2	852	228	296	695	75	145	0.08098591549295775	0.10215827338129496	0.08098591549295775	False	KL23	KL28	prophage	prophage_notproduced	False	prophage_notproduced	0.31081
1406_54	KPN_B7_PHAGE164_M_PROTEIN_57	0.000661	32.927	36.2	695	75	150	803	227	303	0.1093525179856115	0.0958904109589041	0.0958904109589041	False	KL28	KL25	prophage_notproduced	prediction	False	other	0.32927
YP_009820105_1_K2	YP_009153197_1_K11	0.000777	34.667	36.2	907	196	267	702	104	173	0.07938257993384785	0.09971509971509972	0.07938257993384785	False	KL2	KL11	virulent	virulent	False	virulent-virulent	0.34667000000000003
YP_009797016_1_K64	YP_007007686_1_K54	0.001	36.066	36.2	1017	184	239	895	19	78	0.05506391347099312	0.0670391061452514	0.05506391347099312	False	KL64	KL54	virulent	virulent	False	virulent-virulent	0.36066000000000004
QTP95996_1_K13/K2	YP_009153197_1_K11	0.000797	34.667	36.2	907	196	267	702	104	173	0.07938257993384785	0.09971509971509972	0.07938257993384785	False	KL13/K2	KL11	virulent	virulent	False	virulent-virulent	0.34667000000000003
KPN_B14_PHAGE135_M_PROTEIN_36	WNO47121_1_K5	0.001	30.556	36.2	870	306	375	857	160	231	0.08045977011494253	0.08401400233372229	0.08045977011494253	False	KL30	KL5	prediction	virulent	False	prediction	0.30556
1096_14	WOK01638_1_K62	0.000459	24.752	36.2	499	1	101	692	1	99	0.20240480961923848	0.1430635838150289	0.1430635838150289	False	KL64	KL62	prophage_notproduced	virulent	False	prophage_notproduced	0.24752
QUU29414_1_K2	YP_009153197_1_K11	0.000777	34.667	36.2	907	196	267	702	104	173	0.07938257993384785	0.09971509971509972	0.07938257993384785	False	KL2	KL11	virulent	virulent	False	virulent-virulent	0.34667000000000003
QOV05454_1_K64	YP_007007686_1_K54	0.001	34.848	36.2	1017	179	239	895	14	78	0.0599803343166175	0.07262569832402235	0.0599803343166175	False	KL64	KL54	virulent	virulent	False	virulent-virulent	0.34848
QOV05454_1_K64	184_43	0.001	25.424	36.2	1017	133	246	639	21	121	0.11209439528023599	0.15805946791862285	0.11209439528023599	False	KL64	KL111	virulent	prophage	False	prophage-virulent	0.25424
KPN_B7_PHAGE164_M_PROTEIN_57	1190_71	0.000725	32.927	36.2	803	227	303	695	75	150	0.0958904109589041	0.1093525179856115	0.0958904109589041	False	KL25	KL28	prediction	prophage_notproduced	False	other	0.32927
QDF14644_1_K47	BAN78446_1_KN2	0.000883	29.67	36.2	793	199	288	1245	108	193	0.11349306431273644	0.06907630522088354	0.06907630522088354	False	KL47	KN2	virulent	virulent	False	virulent-virulent	0.2967
AOZ65519_1_K57	QIW88225_1_K23	0.001	40.0	35.8	843	267	326	607	54	100	0.0711743772241993	0.07742998352553541	0.0711743772241993	False	KL57	KL23	virulent	virulent	False	virulent-virulent	0.4
YP_009153202_1_K64	1849_60	0.001	33.333	35.8	996	270	326	1007	340	396	0.0572289156626506	0.05660377358490566	0.05660377358490566	False	KL64	KL36	virulent	prophage_notproduced	False	prophage_notproduced	0.33332999999999996
KPN_B7_PHAGE164_M_PROTEIN_57	321_71	0.001	28.395	35.8	803	227	302	690	78	155	0.09464508094645081	0.11304347826086956	0.09464508094645081	False	KL25	KL127	prediction	prophage_notproduced	False	other	0.28395
ATI16495_1_K57	APZ82848_1_K5	0.00078	31.707	35.8	721	144	217	684	1	80	0.10263522884882108	0.11695906432748537	0.10263522884882108	False	KL57	KL5	virulent	virulent	False	virulent-virulent	0.31707
ATI16495_1_K57	248_38	0.00086	28.421	35.8	721	61	150	693	49	127	0.12482662968099861	0.113997113997114	0.113997113997114	False	KL57	KL46	virulent	prophage	False	prophage-virulent	0.28421
434_33	1815_56	0.001	32.857	35.8	859	768	836	937	867	933	0.08032596041909197	0.07150480256136606	0.07150480256136606	True	KL52	KL4	prophage	prophage_notproduced	False	prophage_notproduced	0.32857
1406_54	1409_59	0.000813	31.081	35.8	695	75	145	852	228	296	0.10215827338129496	0.08098591549295775	0.08098591549295775	False	KL28	KL23	prophage_notproduced	prophage	False	prophage_notproduced	0.31081
1850_66	YP_009153202_1_K64	0.001	33.333	35.8	984	315	371	996	270	326	0.057926829268292686	0.0572289156626506	0.0572289156626506	False	KL36	KL64	prophage_notproduced	virulent	False	prophage_notproduced	0.33332999999999996
KQS_B1_PHAGE068_M_PROTEIN_82	1538_54	0.001	29.73	35.8	813	78	148	900	228	296	0.08733087330873308	0.07666666666666666	0.07666666666666666	False	KL127	KL140	prediction	prophage_notproduced	False	other	0.2973
BBF66867_1_KN3	BAN78446_1_KN2	0.001	32.258	35.8	792	197	288	1245	106	193	0.11616161616161616	0.07068273092369477	0.07068273092369477	False	KN3	KN2	virulent	virulent	False	virulent-virulent	0.32258000000000003
APZ82804_1_K30/K69	1231_45	0.001	38.235	35.8	792	294	359	602	93	158	0.08333333333333333	0.10963455149501661	0.08333333333333333	False	KL30/K69	KL169	virulent	prophage_notproduced	False	prophage_notproduced	0.38234999999999997
1921_77	1251_37	0.001	30.556	35.4	701	75	145	677	63	129	0.10128388017118402	0.09896602658788774	0.09896602658788774	False	KL9	KL28	prophage_notproduced	prophage	False	prophage_notproduced	0.30556
1441_47	1251_37	0.001	30.556	35.4	704	78	148	677	63	129	0.10085227272727272	0.09896602658788774	0.09896602658788774	False	KL23	KL28	prophage	prophage	False	prophage-prophage	0.30556
1724_71	KPN_B4_PHAGE180_M_PROTEIN_15	0.001	37.209	35.4	843	180	222	707	121	163	0.051008303677342826	0.06082036775106082	0.051008303677342826	False	KL60	KL24	prophage	prediction	False	prediction	0.37209000000000003
1723_62	REC_015_PROTEIN_54_KL2	0.001	26.415	35.4	629	210	307	577	195	300	0.15580286168521462	0.18370883882149047	0.15580286168521462	False	KL60	KL2	prophage_notproduced	virulent	False	prophage_notproduced	0.26415
REC_028_PROTEIN_295_KL51	AOZ65519_1_K57	0.001	30.645	35.4	809	63	160	843	228	347	0.1211372064276885	0.1423487544483986	0.1211372064276885	False	KL51	KL57	virulent	virulent	False	virulent-virulent	0.30645
1538_54	914_74	0.001	29.73	35.4	900	228	296	666	78	148	0.07666666666666666	0.1066066066066066	0.07666666666666666	False	KL140	KL62	prophage_notproduced	prophage	False	prophage_notproduced	0.2973
QIW88225_1_K23	738_68	0.001	32.812	35.4	607	44	107	742	150	212	0.10543657331136738	0.08490566037735849	0.08490566037735849	False	KL23	KL143	virulent	prophage	False	prophage-virulent	0.32811999999999997
1248_57	1251_37	0.001	30.556	35.4	704	78	148	677	63	129	0.10085227272727272	0.09896602658788774	0.09896602658788774	False	KL23	KL28	prophage	prophage	False	prophage-prophage	0.30556
APZ82848_1_K5	BBF66867_1_KN3	0.001	35.938	35.4	684	5	68	792	267	326	0.0935672514619883	0.07575757575757576	0.07575757575757576	False	KL5	KN3	virulent	virulent	False	virulent-virulent	0.35938000000000003
APZ82848_1_K5	AOZ65519_1_K57	0.001	34.211	35.4	684	1	71	843	263	338	0.10380116959064327	0.09015421115065243	0.09015421115065243	False	KL5	KL57	virulent	virulent	False	virulent-virulent	0.34210999999999997
APZ82804_1_K30/K69	REC_028_PROTEIN_295_KL51	0.001	47.059	35.4	792	267	316	809	95	140	0.06313131313131314	0.05686032138442522	0.05686032138442522	False	KL30/K69	KL51	virulent	virulent	False	virulent-virulent	0.47058999999999995
BBF66867_1_KN3	1231_45	0.001	24.686	35.4	792	294	524	602	93	284	0.2916666666666667	0.31893687707641194	0.2916666666666667	False	KN3	KL169	virulent	prophage_notproduced	False	prophage_notproduced	0.24686
